,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
704.5,0.0103846154,0.543230769,0.326,0,0.326,0.869230769,0,0.869230769,0,0.2
705,0.282,0.728,0.472,0,0.472,1.2,0,1.2,0,0.2
705.5,0.646,0.883846154,0.37,0,0.37,1.25384615,0,1.25384615,0,0.2
706,1.08792308,1.42476923,0.306,0,0.306,1.73076923,0,1.73076923,0,0.2
706.5,1.80030769,1.24676923,0.484,0,0.484,1.73076923,0,1.73076923,0,0.2
707,2.42369231,2.00569231,0.302,0,0.302,2.30769231,0,2.30769231,0,0.2
707.5,3.42653846,1.44276923,0.388,0,0.388,1.83076923,0,1.83076923,0,0.2
708,4.14792308,2.16415385,0.482,0,0.482,2.64615385,0,2.64615385,0,0.2
708.5,5.23,2.12476923,0.806,0,0.806,2.93076923,0,2.93076923,0,0.2
709,6.29238462,2.11461538,0.77,0,0.77,2.88461538,0,2.88461538,0,0.2
709.5,7.34969231,1.30061538,0.756,0,0.756,2.98461538,0.928,2.05661538,0,0.2
710,8,0,0.756,0,0.756,3.17692308,2.42092308,0.756,0,0.2
710.5,8,0,0.852,0,0.852,3.07692308,2.22492308,0.852,0,0.2
711,8,0,0.89,0,0.89,2.98461538,2.09461538,0.89,0,0.2
711.5,8,0,0.584,0,0.584,2.79230769,2.20830769,0.584,0,0.2
712,8,0,0.914,0,0.914,2.5,1.586,0.914,0,0.2
712.5,8,0,0.694,0,0.694,2.35384615,1.65984615,0.694,0,0.2
713,8,0,0.776,0,0.776,1.96923077,1.19323077,0.776,0,0.2
713.5,8,0,0.958,0,0.958,1.63846154,0.680461538,0.958,0,0.2
714,8,-0.0223076923,1.03,0,1.03,1.00769231,0,1.00769231,0,0.2
714.5,7.98884615,0.0215384615,0.94,0,0.94,0.961538462,0,0.961538462,0,0.2
715,7.99961538,-0.591384615,0.976,0,0.976,0.384615385,0,0.384615385,0,0.2
715.5,7.70392308,-0.693846154,0.84,0,0.84,0.146153846,0,0.146153846,0,0.2
716,7.357,-0.88,0.88,0,0.88,0,0,0,0,0.2
716.5,6.917,-0.93,0.93,0,0.93,0,0,0,0,0.2
717,6.452,-0.894,0.894,0,0.894,0,0,0,0,0.2
717.5,6.005,-0.558,0.558,0,0.558,0,0,0,0,0.2
718,5.726,-0.564,0.564,0,0.564,0,0,0,0,0.2
718.5,5.444,-0.456,0.456,0,0.456,0,0,0,0,0.2
719,5.216,-0.574,0.574,0,0.574,0,0,0,0,0.2
719.5,4.929,-0.35,0.35,0,0.35,0,0,0,0,0.2
