,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
659.5,2.14503226,0.247384615,0.668,0,0.668,0.915384615,0,0.915384615,0,0.2
660,2.26872457,0.608153846,0.738,0,0.738,1.34615385,0,1.34615385,0,0.2
660.5,2.57280149,-0.126769231,0.896,0,0.896,0.769230769,0,0.769230769,0,0.2
661,2.50941687,0.892486352,0.78,0,0.78,1.2,0,1.2,0.472486352,0.2
661.5,2.95566005,1.13355335,0.79,0,0.79,0.815384615,0,0.815384615,1.10816873,0.2
662,3.52243672,1.04334491,1.19,0,1.19,0.915384615,0,0.915384615,1.3179603,0.2
662.5,4.04410918,0.948024814,1.128,0,1.128,0.961538462,0,0.961538462,1.11448635,0.2
663,4.51812159,0.891225806,0.994,0,0.994,1.06153846,0,1.06153846,0.823687345,0.2
663.5,4.96373449,0.568615385,1.116,0,1.116,1.68461538,0,1.68461538,0,0.2
664,5.24804218,0.540923077,1.236,0,1.236,1.77692308,0,1.77692308,0,0.2
664.5,5.51850372,0.444153846,0.902,0,0.902,1.34615385,0,1.34615385,0,0.2
665,5.74058065,-0.196615385,1.012,0,1.012,0.815384615,0,0.815384615,0,0.2
665.5,5.64227295,-0.521384615,0.906,0,0.906,0.384615385,0,0.384615385,0,0.2
666,5.38158065,-0.659692308,0.952,0,0.952,0.292307692,0,0.292307692,0,0.2
666.5,5.05173449,-0.96,1.06,0,1.06,0.1,0,0.1,0,0.2
667,4.57173449,-0.896,0.896,0,0.896,0,0,0,0,0.2
667.5,4.12373449,-0.756,0.756,0,0.756,0,0,0,0,0.2
668,3.74573449,-0.83,0.83,0,0.83,0,0,0,0,0.2
668.5,3.33073449,-0.836,0.836,0,0.836,0,0,0,0,0.2
669,2.91273449,-0.858,0.858,0,0.858,0,0,0,0,0.2
669.5,2.48373449,-0.713846154,0.76,0,0.76,0.0461538462,0,0.0461538462,0,0.2
670,2.12681141,-0.92,0.92,0,0.92,0,0,0,0,0.2
670.5,1.66681141,-0.542,0.542,0,0.542,0,0,0,0,0.2
671,1.39581141,-0.52,0.52,0,0.52,0,0,0,0,0.2
671.5,1.13581141,-0.476,0.476,0,0.476,0,0,0,0,0.2
672,0.897811414,2.568,0.432,0,0.432,0,0,0,3,0.1
672.5,2.18181141,2.42116625,0.316,0,0.316,0,0,0,2.73716625,0.1
673,3.39239454,-0.36,0.36,0,0.36,0,0,0,0,0.1
673.5,3.21239454,-0.474,0.474,0,0.474,0,0,0,0,0.1
674,2.97539454,-0.0940645161,0.302,0,0.302,0,0,0,0.207935484,0.1
674.5,2.92836228,0.0218808933,0.4,0,0.4,0,0,0,0.421880893,0.1
675,2.93930273,-0.0156873449,0.38,0,0.38,0,0,0,0.364312655,0.1
675.5,2.93145906,0.00652109181,0.314,0,0.314,0,0,0,0.320521092,0.1
676,2.9347196,0.0306401985,0.462,0,0.462,0,0,0,0.492640199,0.1
676.5,2.9500397,-0.0743225806,0.334,0,0.334,0,0,0,0.259677419,0.1
677,2.91287841,0.0316228288,0.5,0,0.5,0,0,0,0.531622829,0.1
677.5,2.92868983,-0.0956228288,0.454,0,0.454,0,0,0,0.358377171,0.1
678,2.88087841,-0.894,0.894,0,0.894,0,0,0,0,0.2
678.5,2.43387841,-0.664,0.664,0,0.664,0,0,0,0,0.2
679,2.10187841,-0.453846154,0.6,0,0.6,0.146153846,0,0.146153846,0,0.2
679.5,1.87495533,-0.709692308,1.002,0,1.002,0.292307692,0,0.292307692,0,0.2
680,1.52010918,-0.342923077,1.066,0,1.066,0.723076923,0,0.723076923,0,0.2
680.5,1.34864764,-0.895076923,1.572,0,1.572,0.676923077,0,0.676923077,0,0.2
681,0.901109181,-0.102615385,0.918,0,0.918,0.815384615,0,0.815384615,0,0.2
681.5,0.849801489,0.0953846154,0.82,0,0.82,0.915384615,0,0.915384615,0,0.2
682,0.897493797,0.0852307692,0.684,0,0.684,0.769230769,0,0.769230769,0,0.2
682.5,0.940109181,0.662153846,0.784,0,0.784,1.44615385,0,1.44615385,0,0.2
683,1.2711861,1.07676923,0.654,0,0.654,1.73076923,0,1.73076923,0,0.2
683.5,1.80957072,0.631538462,0.43,0,0.43,1.06153846,0,1.06153846,0,0.2
684,2.12533995,0.892153846,0.454,0,0.454,1.34615385,0,1.34615385,0,0.2
684.5,2.57141687,0.706307692,0.786,0,0.786,1.49230769,0,1.49230769,0,0.2
685,2.92457072,1.48584615,0.868,0,0.868,2.35384615,0,2.35384615,0,0.2
685.5,3.6674938,1.07692308,0.7,0,0.7,1.77692308,0,1.77692308,0,0.2
686,4.20595533,1.806,0.794,0,0.794,2.6,0,2.6,0,0.2
686.5,5.10895533,1.47753846,0.684,0,0.684,2.16153846,0,2.16153846,0,0.2
687,5.84772457,0.101692308,0.906,0,0.906,1.00769231,0,1.00769231,0,0.2
687.5,5.89857072,0.475846154,0.778,0,0.778,1.25384615,0,1.25384615,0,0.2
688,6.1364938,0.217846154,1.036,0,1.036,1.25384615,0,1.25384615,0,0.2
688.5,6.24541687,0.277692308,0.83,0,0.83,1.10769231,0,1.10769231,0,0.2
689,6.38426303,-0.00476923077,0.874,0,0.874,0.869230769,0,0.869230769,0,0.2
689.5,6.38187841,-0.543384615,0.928,0,0.928,0.384615385,0,0.384615385,0,0.2
690,6.1101861,-1.31753846,1.556,0,1.556,0.238461538,0,0.238461538,0,0.2
690.5,5.45141687,-1.05984615,1.206,0,1.206,0.146153846,0,0.146153846,0,0.2
691,4.9214938,-1.39384615,1.44,0,1.44,0.0461538462,0,0.0461538462,0,0.2
691.5,4.22457072,-1.178,1.178,0,1.178,0,0,0,0,0.2
692,3.63557072,-0.86,0.86,0,0.86,0,0,0,0,0.2
692.5,3.20557072,-0.898,0.898,0,0.898,0,0,0,0,0.2
693,2.75657072,-1.76096774,2.288,0,2.288,0,0,0,0.527032258,0.2
693.5,1.87608685,-0.952704715,2.034,0,2.034,0,0,0,1.08129529,0.2
694,1.39973449,-0.846769231,0.868,0,0.868,0,0,0,0.0212307692,0.2
694.5,0.976349876,-0.73,0.73,0,0.73,0,0,0,0,0.2
695,0.611349876,-0.652253102,0.672,0,0.672,0,0,0,0.0197468983,0.2
695.5,0.285223325,-0.437846154,0.484,0,0.484,0.0461538462,0,0.0461538462,0,0.2
696,0.0663002481,2.718,0.282,0,0.282,0,0,0,3,0.1
696.5,1.42530025,2.6,0.4,0,0.4,0,0,0,3,0.1
697,2.72530025,0.917930521,0.288,0,0.288,0,0,0,1.20593052,0.1
697.5,3.18426551,-0.419612903,0.496,0,0.496,0,0,0,0.0763870968,0.1
698,2.97445906,-0.0921935484,0.352,0,0.352,0,0,0,0.259806452,0.1
698.5,2.92836228,0.0218808933,0.654,0,0.654,0,0,0,0.675880893,0.1
699,2.93930273,-0.0156873449,0.532,0,0.532,0,0,0,0.516312655,0.1
699.5,2.93145906,0.00652109181,0.504,0,0.504,0,0,0,0.510521092,0.1
700,2.9347196,0.0306401985,0.316,0,0.316,0,0,0,0.346640199,0.1
700.5,2.9500397,-0.0743225806,0.424,0,0.424,0,0,0,0.349677419,0.1
701,2.91287841,0.0316228288,0.502,0,0.502,0,0,0,0.533622829,0.1
701.5,2.92868983,-0.0956228288,0.476,0,0.476,0,0,0,0.380377171,0.1
702,2.88087841,-0.569846154,0.616,0,0.616,0.0461538462,0,0.0461538462,0,0.2
702.5,2.59595533,-0.283692308,0.476,0,0.476,0.192307692,0,0.192307692,0,0.2
703,2.45410918,-0.357692308,0.55,0,0.55,0.192307692,0,0.192307692,0,0.2
703.5,2.27526303,-0.131384615,0.516,0,0.516,0.384615385,0,0.384615385,0,0.2
704,2.20957072,0.0207692308,0.51,0,0.51,0.530769231,0,0.530769231,0,0.2
704.5,2.21995533,0.543230769,0.326,0,0.326,0.869230769,0,0.869230769,0,0.2
705,2.49157072,0.728,0.472,0,0.472,1.2,0,1.2,0,0.2
705.5,2.85557072,0.883846154,0.37,0,0.37,1.25384615,0,1.25384615,0,0.2
706,3.2974938,1.42476923,0.306,0,0.306,1.73076923,0,1.73076923,0,0.2
706.5,4.00987841,1.24676923,0.484,0,0.484,1.73076923,0,1.73076923,0,0.2
707,4.63326303,2.00569231,0.302,0,0.302,2.30769231,0,2.30769231,0,0.2
707.5,5.63610918,1.44276923,0.388,0,0.388,1.83076923,0,1.83076923,0,0.2
708,6.3574938,2.16415385,0.482,0,0.482,2.64615385,0,2.64615385,0,0.2
708.5,7.43957072,1.12085856,0.806,0,0.806,2.93076923,1.00391067,1.92685856,0,0.2
709,8,0,0.77,0,0.77,2.88461538,2.11461538,0.77,0,0.2
709.5,8,0,0.756,0,0.756,2.98461538,2.22861538,0.756,0,0.2
710,8,0,0.756,0,0.756,3.17692308,2.42092308,0.756,0,0.2
710.5,8,0,0.852,0,0.852,3.07692308,2.22492308,0.852,0,0.2
711,8,0,0.89,0,0.89,2.98461538,2.09461538,0.89,0,0.2
711.5,8,0,0.584,0,0.584,2.79230769,2.20830769,0.584,0,0.2
712,8,0,0.914,0,0.914,2.5,1.586,0.914,0,0.2
712.5,8,0,0.694,0,0.694,2.35384615,1.65984615,0.694,0,0.2
713,8,0,0.776,0,0.776,1.96923077,1.19323077,0.776,0,0.2
713.5,8,0,0.958,0,0.958,1.63846154,0.680461538,0.958,0,0.2
714,8,-0.0223076923,1.03,0,1.03,1.00769231,0,1.00769231,0,0.2
714.5,7.98884615,0.0215384615,0.94,0,0.94,0.961538462,0,0.961538462,0,0.2
715,7.99961538,-0.591384615,0.976,0,0.976,0.384615385,0,0.384615385,0,0.2
715.5,7.70392308,-0.693846154,0.84,0,0.84,0.146153846,0,0.146153846,0,0.2
716,7.357,-0.88,0.88,0,0.88,0,0,0,0,0.2
716.5,6.917,-0.93,0.93,0,0.93,0,0,0,0,0.2
717,6.452,-0.894,0.894,0,0.894,0,0,0,0,0.2
717.5,6.005,-0.558,0.558,0,0.558,0,0,0,0,0.2
718,5.726,-0.564,0.564,0,0.564,0,0,0,0,0.2
718.5,5.444,-0.456,0.456,0,0.456,0,0,0,0,0.2
719,5.216,-0.574,0.574,0,0.574,0,0,0,0,0.2
719.5,4.929,-0.35,0.35,0,0.35,0,0,0,0,0.2
